Headline,Author,PostDate,Content,URL
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXgiIx9ati4WYAmT3QtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465393/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=ra.WTARBAXUgP8SGiHsVfSL9uGQ-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXgiIx9ati4WYAmz3QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465393/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=Jhl5Qdu1h.F60qt0uOSnE9lmJF0-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXgiIx9ati4WYAnT3QtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465393/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=Cyafmyp6Q6dKhVmX_ZvojM4Tlz0-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXgiIx9ati4WYAnj3QtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465393/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=n5hqJEQ2bMQjglJoIDbqhPgztXg-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXnCc39atiuysAugHQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465399/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=sEFTonIuV2WdRhquspS5YftNPlo-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXnCc39atiuysAvAHQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465399/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=ePQc4TYVV5nCwelAy98arxtiEXE-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXnCc39atiuysAvgHQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465399/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=erIfF3UBQMJSfGFQLCXe8LNGlmg-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXnCc39atiuysAwAHQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465399/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=gwx4eQ6jCoUdXejlBwXbO2imylI-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXnCc39atiuysAwgHQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465399/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=mqy6VBUQrv32aL84vlir2xBOdzk-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCc39atiuysAxAHQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465399/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=pcDWjjXJJ_Df8W.n1tFI02QYvFI-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCc39atiuysAxgHQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465399/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=n7NuOK3ys23UHrGtYEPYXTL0MUs-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCc39atiuysAyAHQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465399/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=sdzQlpThtlqDqxwMwSbVIjIalNM-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCc39atiuysAygHQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465399/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=rCuXP1xj3k_.UfsQcVN3UieCrmA-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCc39atiuysAywHQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465399/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=3pfoQfAxFIiXSVH.w00rXYEl1OM-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXoCA89atiukIAXEXQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465404/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=o3S_EMnVwlKXShf8CDpgbYhxODA-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXoCA89atiukIAXkXQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465404/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=O1oXt1MMV3HVwKQ1qJQv5u1uXhs-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXoCA89atiukIAYEXQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465404/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=Orx20i85.8_dF7.N1cvwPo_ptF8-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXoCA89atiukIAYkXQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465404/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=RkO.ddwTe2SxTIuqGGdHgaJL89s-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXoCA89atiukIAZEXQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465404/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=WmsCJZKy8Bd9N1GJigraQsmX1hY-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXoCA89atiukIAZkXQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465404/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=TU7dcBv6rrOYatrqOf1UM0rMESo-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXoCA89atiukIAaEXQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465404/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=ztg.vHnLLG30ktOtfUZx2s5uNiM-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 9 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXoCA89atiukIAakXQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465404/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=sFrjNMKjl2oVa9jDxNXSCRIlShs-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXoCA89atiukIAbEXQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465404/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=_5hw0N1vDA46h9Ee.s4J0nhKN1k-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXoCA89atiukIAbUXQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465404/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=YOmJ07SYKRhLkHmDZoixjIm8V4k-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXgyJH9atiVRkANWTQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465415/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=6iwnId0Z3fRcwIUStWHDo1XuJwg-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXgyJH9atiVRkAN2TQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465415/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=ehMcSokobomgObUwJL5aTI2xkGI-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXgyJH9atiVRkAOWTQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465415/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=WHCjZS3pfHfBQwhmJZSHGPySM2g-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXgyJH9atiVRkAO2TQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465415/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=jUJlLAuWDqhDNsN1PinI_wm6H2s-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXgyJH9atiVRkAPWTQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465415/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=3HQSVTIsVgXEwdAdrFqjWWHzFDA-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXgyJH9atiVRkAP2TQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465415/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=X6U9Z.7YijP0q6Rg.ExBQf22gfg-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXgyJH9atiVRkAQWTQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465415/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=7wmX8_Fsd_PGIR8PhWn4W2cCoiY-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 9 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXgyJH9atiVRkAQ2TQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465415/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=SzEVh.NfIaFn_3l0zfwKFxMJH8Q-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXgyJH9atiVRkARWTQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465415/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=X33pS0krJuVx2Ph22TErtawYqhs-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXgyJH9atiVRkARmTQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465415/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=97odAgPAnd7xEgCn.Iw8Njqvfa8-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXgiNN9atiHk0A1xTQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465421/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=TAyj5ibvht7_AdQDYx2jCWZiQKk-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXgiNN9atiHk0A2RTQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465421/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=jw3Z18fGC5XNMjKLGlIXHw67apc-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXgiNN9atiHk0A2xTQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465421/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=SmNdZUasBVvWgDRFRFSDc1S14fs-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXgiNN9atiHk0A3RTQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465421/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=YCRRqg_2Zzb0_lWTaxDbClVlRLo-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXgiNN9atiHk0A3xTQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465421/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=BK3qNyDFXmacBFo12xeZ42vG524-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXgiNN9atiHk0A4RTQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465421/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=GuYK78nwl8ABz05i75vS.kRtT9s-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXgiNN9atiHk0A4xTQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465421/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=GV9YB07drzC726yOhlZfvGJNM.U-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 9 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXgiNN9atiHk0A5RTQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465421/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=XjC.Ai9LFNlpN.lIddBe2pwMlz8-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXgiNN9atiHk0A5xTQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465421/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=NcQaZtyluUbdltjK3elU6B8f9nA-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXgiNN9atiHk0A6BTQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465421/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=zhodygN9Z2BfcsbWY.oHxDuCSmM-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXoCBT9atiOgEA4QHQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465427/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=GgPhwt_O4PQ6PxNw4.4UdF0vgaU-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXoCBT9atiOgEA4wHQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465427/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=BbFYP4sb2eI_pJM0BHfUhXrym_g-
